Anno;Codice Regione;Descrizione Regione;Codice Asl;Asl ;Cod Dsm;DSM;Codice Sesso;Sesso;Gruppo Diagnostico;Numero Accessi 
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;1;Maschio;Demenze e disturbi mentali organici;49
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;1;Maschio;Depressione;632
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;1;Maschio;Disturbi della personalità e del comportamento;279
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;1;Maschio;Mania e disturbi affettivi bipolari;413
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;1;Maschio;Ritardo mentale;75
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;1;Maschio;Schizofrenia e altre psicosi funzionali;2026
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;1;Maschio;Sindromi nevrotiche e somatoformi;288
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Alcolismo e tossicomanie;28
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Altri disturbi psichici;677
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Demenze e disturbi mentali organici;144
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Depressione;1294
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Disturbi della personalità e del comportamento;305
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Mania e disturbi affettivi bipolari;500
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Ritardo mentale;81
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Schizofrenia e altre psicosi funzionali;1492
2022;070;LIGURIA;104;CHIAVARESE;D04;DSM ASL 4;2;Femmina;Sindromi nevrotiche e somatoformi;601
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Alcolismo e tossicomanie;232
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Altri disturbi psichici;414
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Demenze e disturbi mentali organici;40
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Depressione;947
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Diagnosi in attesa di definizione;2526
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Disturbi della personalità e del comportamento;379
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Mania e disturbi affettivi bipolari;1374
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Ritardo mentale;43
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Schizofrenia e altre psicosi funzionali;1953
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;1;Maschio;Sindromi nevrotiche e somatoformi;882
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Alcolismo e tossicomanie;142
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Altri disturbi psichici;562
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Demenze e disturbi mentali organici;76
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Depressione;2588
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Diagnosi in attesa di definizione;4415
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Disturbi della personalità e del comportamento;800
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Mania e disturbi affettivi bipolari;1937
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Ritardo mentale;33
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Schizofrenia e altre psicosi funzionali;1389
2022;070;LIGURIA;105;SPEZZINO;D05;DSM ASL 5;2;Femmina;Sindromi nevrotiche e somatoformi;1586
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Alcolismo e tossicomanie;439
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Altri disturbi psichici;499
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Demenze e disturbi mentali organici;368
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Depressione;3311
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Diagnosi in attesa di definizione;296
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Disturbi della personalità e del comportamento;1583
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Mania e disturbi affettivi bipolari;1525
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Ritardo mentale;813
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Schizofrenia e altre psicosi funzionali;5857
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;1;Maschio;Sindromi nevrotiche e somatoformi;1215
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Alcolismo e tossicomanie;143
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Altri disturbi psichici;1241
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Demenze e disturbi mentali organici;350
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Depressione;6476
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Diagnosi in attesa di definizione;361
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Disturbi della personalità e del comportamento;1731
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Mania e disturbi affettivi bipolari;2012
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Ritardo mentale;554
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Schizofrenia e altre psicosi funzionali;4786
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;D01;DSM-DP DI PIACENZA;2;Femmina;Sindromi nevrotiche e somatoformi;2307
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Alcolismo e tossicomanie;265
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Altri disturbi psichici;593
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Demenze e disturbi mentali organici;343
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Depressione;2645
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Diagnosi in attesa di definizione;1159
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Disturbi della personalità e del comportamento;2142
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Mania e disturbi affettivi bipolari;1995
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Ritardo mentale;807
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Schizofrenia e altre psicosi funzionali;6069
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;1;Maschio;Sindromi nevrotiche e somatoformi;1170
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Alcolismo e tossicomanie;98
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Altri disturbi psichici;992
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Demenze e disturbi mentali organici;318
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Depressione;4645
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Diagnosi in attesa di definizione;1684
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Disturbi della personalità e del comportamento;3185
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Mania e disturbi affettivi bipolari;2303
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Ritardo mentale;641
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Schizofrenia e altre psicosi funzionali;4566
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;D01;DSM-DP DI PARMA;2;Femmina;Sindromi nevrotiche e somatoformi;1812
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Alcolismo e tossicomanie;773
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Altri disturbi psichici;842
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Demenze e disturbi mentali organici;276
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Depressione;4095
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Diagnosi in attesa di definizione;668
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Disturbi della personalità e del comportamento;2979
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Mania e disturbi affettivi bipolari;1525
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Ritardo mentale;618
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Schizofrenia e altre psicosi funzionali;8696
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;1;Maschio;Sindromi nevrotiche e somatoformi;1915
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Alcolismo e tossicomanie;236
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Altri disturbi psichici;2789
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Demenze e disturbi mentali organici;263
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Depressione;8338
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Diagnosi in attesa di definizione;1131
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Disturbi della personalità e del comportamento;4000
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Mania e disturbi affettivi bipolari;2036
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Ritardo mentale;348
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Schizofrenia e altre psicosi funzionali;6798
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;D01;DSM-DP DI REGGIO EMILIA;2;Femmina;Sindromi nevrotiche e somatoformi;2775
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Alcolismo e tossicomanie;672
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Altri disturbi psichici;974
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Demenze e disturbi mentali organici;434
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Depressione;3710
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Diagnosi in attesa di definizione;3851
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Disturbi della personalità e del comportamento;4010
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Mania e disturbi affettivi bipolari;1931
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Ritardo mentale;1129
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Schizofrenia e altre psicosi funzionali;9485
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;1;Maschio;Sindromi nevrotiche e somatoformi;1799
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Alcolismo e tossicomanie;229
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Altri disturbi psichici;1736
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Demenze e disturbi mentali organici;358
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Depressione;7787
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Diagnosi in attesa di definizione;5562
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Disturbi della personalità e del comportamento;5067
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Mania e disturbi affettivi bipolari;2619
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Ritardo mentale;674
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Schizofrenia e altre psicosi funzionali;7444
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;D01;DSM-DP DI MODENA;2;Femmina;Sindromi nevrotiche e somatoformi;2669
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Alcolismo e tossicomanie;1057
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Altri disturbi psichici;1555
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Demenze e disturbi mentali organici;551
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Depressione;8928
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Diagnosi in attesa di definizione;3041
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Disturbi della personalità e del comportamento;5996
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Mania e disturbi affettivi bipolari;4137
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Ritardo mentale;1786
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Schizofrenia e altre psicosi funzionali;13000
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;1;Maschio;Sindromi nevrotiche e somatoformi;4018
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Alcolismo e tossicomanie;341
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Altri disturbi psichici;2816
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Demenze e disturbi mentali organici;369
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Depressione;16317
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Diagnosi in attesa di definizione;4502
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Disturbi della personalità e del comportamento;6767
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Mania e disturbi affettivi bipolari;5420
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Ritardo mentale;1076
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Schizofrenia e altre psicosi funzionali;9398
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;D01;DSM-DP DI BOLOGNA;2;Femmina;Sindromi nevrotiche e somatoformi;5496
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Alcolismo e tossicomanie;121
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Altri disturbi psichici;222
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Demenze e disturbi mentali organici;76
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Depressione;883
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Diagnosi in attesa di definizione;234
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Disturbi della personalità e del comportamento;707
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Mania e disturbi affettivi bipolari;486
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Ritardo mentale;313
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Schizofrenia e altre psicosi funzionali;2004
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;1;Maschio;Sindromi nevrotiche e somatoformi;487
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Alcolismo e tossicomanie;53
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Altri disturbi psichici;458
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Demenze e disturbi mentali organici;146
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Depressione;1857
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Diagnosi in attesa di definizione;411
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Disturbi della personalità e del comportamento;1140
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Mania e disturbi affettivi bipolari;674
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Ritardo mentale;214
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Schizofrenia e altre psicosi funzionali;1742
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;D01;DSM-DP DI IMOLA;2;Femmina;Sindromi nevrotiche e somatoformi;475
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Alcolismo e tossicomanie;301
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Altri disturbi psichici;277
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Demenze e disturbi mentali organici;107
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Depressione;1229
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Diagnosi in attesa di definizione;534
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Disturbi della personalità e del comportamento;1016
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Mania e disturbi affettivi bipolari;690
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Ritardo mentale;287
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Schizofrenia e altre psicosi funzionali;4586
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;1;Maschio;Sindromi nevrotiche e somatoformi;817
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Alcolismo e tossicomanie;188
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Altri disturbi psichici;1053
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Demenze e disturbi mentali organici;110
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Depressione;3096
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Diagnosi in attesa di definizione;1163
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Disturbi della personalità e del comportamento;2189
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Mania e disturbi affettivi bipolari;891
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Ritardo mentale;310
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Schizofrenia e altre psicosi funzionali;2945
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;D01;DSM-DP DI FERRARA;2;Femmina;Sindromi nevrotiche e somatoformi;1057
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Alcolismo e tossicomanie;302
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Altri disturbi psichici;371
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Demenze e disturbi mentali organici;183
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Depressione;1601
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Diagnosi in attesa di definizione;1344
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Disturbi della personalità e del comportamento;1335
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Mania e disturbi affettivi bipolari;1344
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Ritardo mentale;765
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Schizofrenia e altre psicosi funzionali;3864
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;1;Maschio;Sindromi nevrotiche e somatoformi;932
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;2;Femmina;Alcolismo e tossicomanie;99
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;2;Femmina;Altri disturbi psichici;1641
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;D01;DIPARTIMENTO DI RAVENNA;2;Femmina;Demenze e disturbi mentali organici;164
