;;;;;;;
Utenti in carico ai SerD secondo la sostanza d�uso primaria - anno 2022;;;;;;;
;;;;;;;
Anno;Codice regione;Descrizione Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2022;010;PIEMONTE;206;VC;S05                    ;IPNOTICI E SEDATIVI;
2022;010;PIEMONTE;207;BI;S01                    ;IPNOTICI E SEDATIVI;
2022;010;PIEMONTE;207;BI;S02                    ;IPNOTICI E SEDATIVI;4
2022;010;PIEMONTE;208;NO;S01                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;208;NO;S02                    ;IPNOTICI E SEDATIVI;3
2022;010;PIEMONTE;209;VCO;S01                    ;IPNOTICI E SEDATIVI;2
2022;010;PIEMONTE;209;VCO;S03                    ;IPNOTICI E SEDATIVI;
2022;010;PIEMONTE;210;CN1;S01                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;210;CN1;S07                    ;IPNOTICI E SEDATIVI;4
2022;010;PIEMONTE;210;CN1;S09                    ;IPNOTICI E SEDATIVI;3
2022;010;PIEMONTE;211;CN2;S01                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;211;CN2;S02                    ;IPNOTICI E SEDATIVI;5
2022;010;PIEMONTE;212;AT;S02                    ;IPNOTICI E SEDATIVI;
2022;010;PIEMONTE;213;AL;B01                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;213;AL;S01                    ;IPNOTICI E SEDATIVI;4
2022;010;PIEMONTE;213;AL;S02                    ;IPNOTICI E SEDATIVI;3
2022;010;PIEMONTE;213;AL;S08                    ;IPNOTICI E SEDATIVI;7
2022;010;PIEMONTE;213;AL;S09                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;213;AL;S11                    ;IPNOTICI E SEDATIVI;2
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S01                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S02                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S03                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S04                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S09                    ;IPNOTICI E SEDATIVI;2
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S10                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S11                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S12                    ;IPNOTICI E SEDATIVI;1
2022;010;PIEMONTE;301;ASL CITTA' DI TORINO;S16                    ;IPNOTICI E SEDATIVI;7
2022;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;S01                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S22                    ;IPNOTICI E SEDATIVI;4
2022;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S70                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;324;ATS DELLA BRIANZA;S10                    ;IPNOTICI E SEDATIVI;
2022;030;LOMBARDIA;324;ATS DELLA BRIANZA;S91                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;325;ATS DI BERGAMO;S01                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;325;ATS DI BERGAMO;S02                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;326;ATS DI BRESCIA;S91                    ;IPNOTICI E SEDATIVI;5
2022;030;LOMBARDIA;326;ATS DI BRESCIA;S92                    ;IPNOTICI E SEDATIVI;3
2022;030;LOMBARDIA;326;ATS DI BRESCIA;S93                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;326;ATS DI BRESCIA;S94                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S02                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S03                    ;IPNOTICI E SEDATIVI;8
2022;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S05                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S07                    ;IPNOTICI E SEDATIVI;7
2022;030;LOMBARDIA;705;ASST OVEST MILANESE;S04                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;706;ASST RHODENSE;S02                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;706;ASST RHODENSE;S07                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;707;ASST NORD MILANO;S08                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S01                    ;IPNOTICI E SEDATIVI;
2022;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S02                    ;IPNOTICI E SEDATIVI;3
2022;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S06                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;709;ASST DI LODI;S01                    ;IPNOTICI E SEDATIVI;
2022;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S01                    ;IPNOTICI E SEDATIVI;3
2022;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S02                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S03                    ;IPNOTICI E SEDATIVI;
2022;030;LOMBARDIA;712;ASST LARIANA;S01                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;712;ASST LARIANA;S02                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;712;ASST LARIANA;S06                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;714;ASST DELLA VALCAMONICA;S01                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;716;ASST DI MONZA;S01                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;718;ASST PAPA GIOVANNI XXIII;S01                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S01                    ;IPNOTICI E SEDATIVI;
2022;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S02                    ;IPNOTICI E SEDATIVI;
2022;030;LOMBARDIA;720;ASST DI BERGAMO EST;S01                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01                    ;IPNOTICI E SEDATIVI;2
2022;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;722;ASST DELLA FRANCIACORTA;S04                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;723;ASST DEL GARDA;S02                    ;IPNOTICI E SEDATIVI;1
2022;030;LOMBARDIA;727;ASST DI PAVIA;S02                    ;IPNOTICI E SEDATIVI;6
2022;030;LOMBARDIA;727;ASST DI PAVIA;S03                    ;IPNOTICI E SEDATIVI;2
2022;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02                    ;IPNOTICI E SEDATIVI;1
2022;042;PROV. AUTON. TRENTO;101;TRENTO;A01                    ;IPNOTICI E SEDATIVI;1
2022;042;PROV. AUTON. TRENTO;101;TRENTO;S01                    ;IPNOTICI E SEDATIVI;19
2022;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S02                    ;IPNOTICI E SEDATIVI;
2022;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S01                    ;IPNOTICI E SEDATIVI;8
2022;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S03                    ;IPNOTICI E SEDATIVI;3
2022;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S06                    ;IPNOTICI E SEDATIVI;11
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S01                    ;IPNOTICI E SEDATIVI;14
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S02                    ;IPNOTICI E SEDATIVI;6
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S03                    ;IPNOTICI E SEDATIVI;4
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S04                    ;IPNOTICI E SEDATIVI;5
2022;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S05                    ;IPNOTICI E SEDATIVI;14
2022;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S01                    ;IPNOTICI E SEDATIVI;2
2022;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S02                    ;IPNOTICI E SEDATIVI;6
2022;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S02                    ;IPNOTICI E SEDATIVI;1
2022;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S03                    ;IPNOTICI E SEDATIVI;
2022;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S52                    ;IPNOTICI E SEDATIVI;1
2022;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S61                    ;IPNOTICI E SEDATIVI;6
2022;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S71                    ;IPNOTICI E SEDATIVI;2
2022;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S72                    ;IPNOTICI E SEDATIVI;2
2022;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S01                    ;IPNOTICI E SEDATIVI;3
2022;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S02                    ;IPNOTICI E SEDATIVI;5
2022;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S03                    ;IPNOTICI E SEDATIVI;2
2022;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S02                    ;IPNOTICI E SEDATIVI;6
2022;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S01                    ;IPNOTICI E SEDATIVI;2
2022;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S03                    ;IPNOTICI E SEDATIVI;4
2022;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S11                    ;IPNOTICI E SEDATIVI;1
2022;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S22                    ;IPNOTICI E SEDATIVI;1
2022;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;A06                    ;IPNOTICI E SEDATIVI;
2022;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;D06                    ;IPNOTICI E SEDATIVI;
2022;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;E06                    ;IPNOTICI E SEDATIVI;
2022;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;S06                    ;IPNOTICI E SEDATIVI;
2022;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S03                    ;IPNOTICI E SEDATIVI;
2022;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S04                    ;IPNOTICI E SEDATIVI;1
2022;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S05                    ;IPNOTICI E SEDATIVI;2
2022;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A01                    ;IPNOTICI E SEDATIVI;5
2022;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S01                    ;IPNOTICI E SEDATIVI;2
2022;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S02                    ;IPNOTICI E SEDATIVI;1
2022;070;LIGURIA;101;IMPERIESE;S01                    ;IPNOTICI E SEDATIVI;1
2022;070;LIGURIA;101;IMPERIESE;S02                    ;IPNOTICI E SEDATIVI;3
2022;070;LIGURIA;101;IMPERIESE;S03                    ;IPNOTICI E SEDATIVI;
2022;070;LIGURIA;102;SAVONESE;S01                    ;IPNOTICI E SEDATIVI;
2022;070;LIGURIA;102;SAVONESE;S02                    ;IPNOTICI E SEDATIVI;1
2022;070;LIGURIA;102;SAVONESE;S03                    ;IPNOTICI E SEDATIVI;1
2022;070;LIGURIA;103;GENOVESE;S01                    ;IPNOTICI E SEDATIVI;4
2022;070;LIGURIA;103;GENOVESE;S02                    ;IPNOTICI E SEDATIVI;2
2022;070;LIGURIA;103;GENOVESE;S03                    ;IPNOTICI E SEDATIVI;1
2022;070;LIGURIA;103;GENOVESE;S04                    ;IPNOTICI E SEDATIVI;1
2022;070;LIGURIA;103;GENOVESE;S05                    ;IPNOTICI E SEDATIVI;2
2022;070;LIGURIA;103;GENOVESE;S06                    ;IPNOTICI E SEDATIVI;2
2022;070;LIGURIA;104;CHIAVARESE;S01                    ;IPNOTICI E SEDATIVI;1
2022;070;LIGURIA;105;SPEZZINO;S01                    ;IPNOTICI E SEDATIVI;2
2022;070;LIGURIA;105;SPEZZINO;S02                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;C02                    ;IPNOTICI E SEDATIVI;5
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S01                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S02                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S03                    ;IPNOTICI E SEDATIVI;7
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S01                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S02                    ;IPNOTICI E SEDATIVI;5
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S01                    ;IPNOTICI E SEDATIVI;4
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S02                    ;IPNOTICI E SEDATIVI;8
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S03                    ;IPNOTICI E SEDATIVI;3
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S04                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S05                    ;IPNOTICI E SEDATIVI;3
2022;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S06                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S01                    ;IPNOTICI E SEDATIVI;3
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S02                    ;IPNOTICI E SEDATIVI;3
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S03                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S04                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S05                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S06                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S07                    ;IPNOTICI E SEDATIVI;4
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S01                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S03                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S04                    ;IPNOTICI E SEDATIVI;
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S05                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S06                    ;IPNOTICI E SEDATIVI;3
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S07                    ;IPNOTICI E SEDATIVI;4
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S08                    ;IPNOTICI E SEDATIVI;3
2022;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S09                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;S01                    ;IPNOTICI E SEDATIVI;4
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S01                    ;IPNOTICI E SEDATIVI;
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S03                    ;IPNOTICI E SEDATIVI;
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S04                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S05                    ;IPNOTICI E SEDATIVI;
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S01                    ;IPNOTICI E SEDATIVI;9
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S02                    ;IPNOTICI E SEDATIVI;2
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S03                    ;IPNOTICI E SEDATIVI;1
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S05                    ;IPNOTICI E SEDATIVI;5
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S06                    ;IPNOTICI E SEDATIVI;4
2022;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S07                    ;IPNOTICI E SEDATIVI;5
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S21                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S22                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S23                    ;IPNOTICI E SEDATIVI;3
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S26                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S28                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S29                    ;IPNOTICI E SEDATIVI;
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S30                    ;IPNOTICI E SEDATIVI;2
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S31                    ;IPNOTICI E SEDATIVI;
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S32                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S33                    ;IPNOTICI E SEDATIVI;2
2022;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S34                    ;IPNOTICI E SEDATIVI;2
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S41                    ;IPNOTICI E SEDATIVI;
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S43                    ;IPNOTICI E SEDATIVI;2
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S45                    ;IPNOTICI E SEDATIVI;
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S46                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S48                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S49                    ;IPNOTICI E SEDATIVI;3
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S52                    ;IPNOTICI E SEDATIVI;2
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S61                    ;IPNOTICI E SEDATIVI;
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S63                    ;IPNOTICI E SEDATIVI;2
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S65                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S67                    ;IPNOTICI E SEDATIVI;
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S69                    ;IPNOTICI E SEDATIVI;3
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S70                    ;IPNOTICI E SEDATIVI;1
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;IPNOTICI E SEDATIVI;2
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S11                    ;IPNOTICI E SEDATIVI;
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;IPNOTICI E SEDATIVI;3
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;IPNOTICI E SEDATIVI;3
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;IPNOTICI E SEDATIVI;2
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;IPNOTICI E SEDATIVI;2
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;IPNOTICI E SEDATIVI;4
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;IPNOTICI E SEDATIVI;
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;IPNOTICI E SEDATIVI;1
2022;110;MARCHE;201;ASUR;S01                    ;IPNOTICI E SEDATIVI;3
2022;110;MARCHE;201;ASUR;S02                    ;IPNOTICI E SEDATIVI;1
2022;110;MARCHE;201;ASUR;S03                    ;IPNOTICI E SEDATIVI;1
2022;110;MARCHE;201;ASUR;S04                    ;IPNOTICI E SEDATIVI;2
2022;110;MARCHE;201;ASUR;S05                    ;IPNOTICI E SEDATIVI;4
2022;110;MARCHE;201;ASUR;S06                    ;IPNOTICI E SEDATIVI;2
2022;110;MARCHE;201;ASUR;S07                    ;IPNOTICI E SEDATIVI;7
2022;110;MARCHE;201;ASUR;S08                    ;IPNOTICI E SEDATIVI;1
2022;110;MARCHE;201;ASUR;S09                    ;IPNOTICI E SEDATIVI;3
2022;110;MARCHE;201;ASUR;S10                    ;IPNOTICI E SEDATIVI;1
2022;110;MARCHE;201;ASUR;S11                    ;IPNOTICI E SEDATIVI;2
2022;110;MARCHE;201;ASUR;S12                    ;IPNOTICI E SEDATIVI;2
2022;110;MARCHE;201;ASUR;S13                    ;IPNOTICI E SEDATIVI;1
2022;110;MARCHE;201;ASUR;S14                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;109;VITERBO;S02                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;109;VITERBO;S05                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;111;LATINA;S03                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;111;LATINA;S04                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;112;FROSINONE;A06                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;112;FROSINONE;S02                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;112;FROSINONE;S06                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;201;ROMA 1;A01                    ;IPNOTICI E SEDATIVI;
2022;120;LAZIO;201;ROMA 1;S01                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;201;ROMA 1;S03                    ;IPNOTICI E SEDATIVI;4
2022;120;LAZIO;201;ROMA 1;S04                    ;IPNOTICI E SEDATIVI;4
2022;120;LAZIO;201;ROMA 1;S05                    ;IPNOTICI E SEDATIVI;9
2022;120;LAZIO;201;ROMA 1;S06                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;201;ROMA 1;S08                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;202;ROMA 2;S01                    ;IPNOTICI E SEDATIVI;4
2022;120;LAZIO;202;ROMA 2;S03                    ;IPNOTICI E SEDATIVI;5
2022;120;LAZIO;202;ROMA 2;S05                    ;IPNOTICI E SEDATIVI;3
2022;120;LAZIO;202;ROMA 2;S06                    ;IPNOTICI E SEDATIVI;2
2022;120;LAZIO;202;ROMA 2;S07                    ;IPNOTICI E SEDATIVI;9
2022;120;LAZIO;202;ROMA 2;S08                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;203;ROMA 3;S02                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;203;ROMA 3;S03                    ;IPNOTICI E SEDATIVI;4
2022;120;LAZIO;204;ROMA 4;S01                    ;IPNOTICI E SEDATIVI;3
2022;120;LAZIO;204;ROMA 4;S02                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;204;ROMA 4;S03                    ;IPNOTICI E SEDATIVI;5
2022;120;LAZIO;205;ROMA 5;S01                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;205;ROMA 5;S02                    ;IPNOTICI E SEDATIVI;6
2022;120;LAZIO;205;ROMA 5;S03                    ;IPNOTICI E SEDATIVI;1
2022;120;LAZIO;206;ROMA 6;A02                    ;IPNOTICI E SEDATIVI;2
2022;120;LAZIO;206;ROMA 6;S02                    ;IPNOTICI E SEDATIVI;2
2022;120;LAZIO;206;ROMA 6;S04                    ;IPNOTICI E SEDATIVI;2
2022;120;LAZIO;206;ROMA 6;S06                    ;IPNOTICI E SEDATIVI;2
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S04                    ;IPNOTICI E SEDATIVI;1
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S05                    ;IPNOTICI E SEDATIVI;1
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S06                    ;IPNOTICI E SEDATIVI;
2022;130;ABRUZZO;204;TERAMO;S09                    ;IPNOTICI E SEDATIVI;
2022;130;ABRUZZO;204;TERAMO;S10                    ;IPNOTICI E SEDATIVI;2
2022;130;ABRUZZO;204;TERAMO;S11                    ;IPNOTICI E SEDATIVI;
2022;140;MOLISE;201;ASREM;S01                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;S03                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;203;A.S.L. CASERTA;S11                    ;IPNOTICI E SEDATIVI;
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S17                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S18                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S20                    ;IPNOTICI E SEDATIVI;
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;IPNOTICI E SEDATIVI;2
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S33                    ;IPNOTICI E SEDATIVI;
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;IPNOTICI E SEDATIVI;1
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;IPNOTICI E SEDATIVI;2
2022;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;IPNOTICI E SEDATIVI;1
